word	ipa	language	pos	concept	label
avatar	avaˌtaɐ̯	german	noun	avatar	1
guru	guʁu	german	verb	paint	0
guru	guʁu	german	noun	guru	1
voodoo	vudu	german	verb	play	0
voodoo	vudu	german	noun	voodoo	1
marimba	maʁɪmba	german	verb	study	0
marimba	maʁɪmba	german	noun	marimba	1
mojo	modʒo	german	verb	teach	0
mojo	modʒo	german	noun	mojo	1
banjo	bandʒo	german	verb	help	0
banjo	bandʒo	german	noun	banjo	1
tundra	tʊndʁa	german	verb	ask	0
tundra	tʊndʁa	german	noun	tundra	1
anorak	anoʁak	german	verb	answer	0
anorak	anoʁak	german	noun	anorak	1
toboggan	tobogan	german	verb	call	0
toboggan	tobogan	german	noun	toboggan	1
bumerang	buməʁaŋ	german	noun	name	0
bumerang	buməʁaŋ	german	noun	boomerang	1
känguru	kɛŋguʁu	german	verb	listen	0
känguru	kɛŋguʁu	german	noun	kangaroo	1
tier	tiɐ̯	german	noun	animal	0
künstler	kʏnstlɐ	german	noun	artist	0
bank	baŋk	german	noun	bank	0
hauptstadt	haʊptʃtat	german	noun	capital	0
zentrum	tsɛntʁʊm	german	noun	center	0
kino	kino	german	noun	cinema	1
stadt	ʃtat	german	noun	city	0
farbe	faʁbə	german	noun	color	0
komödie	komødiə	german	noun	comedy	1
kultur	kʊltuɐ̯	german	noun	culture	1
arzt	aʁtst	german	noun	doctor	0
drama	dʁama	german	noun	drama	1
wirtschaft	vɪʁtʃaft	german	noun	economy	1
emotion	emotsion	german	noun	emotion	1
energie	eneʁgi	german	noun	energy	1
beispiel	baɪʃpil	german	noun	example	0
familie	famili̯ə	german	noun	family	1
festival	fɛstɪval	german	noun	festival	1
form	fɔʁm	german	noun	form	1
funktion	fʊŋkt͡si̯on	german	noun	function	1
krankenhaus	kʁaŋkn̩haʊs	german	noun	hospital	0
idee	ide	german	noun	idea	1
industrie	ɪndʊstʁi	german	noun	industry	1
information	ɪnfɔʁmat͡si̯on	german	noun	information	1
instrument	ɪnstʁumɛnt	german	noun	instrument	1
intelligenz	ɪntɛligɛnt͡s	german	noun	intelligence	1
internet	ɪntɐnɛt	german	noun	internet	1
interesse	ɪntəʁɛsə	german	noun	interest	1
international	ɪntɐnat͡si̯onal	german	noun	international	1
gerechtigkeit	ɡəʁɛçtɪçkaɪt	german	noun	justice	0
sprache	ʃpʁaxə	german	noun	language	0
logik	loɡɪk	german	noun	logic	1
handbuch	hantbʊx	german	noun	manual	0
karte	kaʁtə	german	noun	map	0
material	mateʁi̯al	german	noun	material	1
medien	medi̯ən	german	noun	media	0
gedächtnis	ɡədɛçtnɪs	german	noun	memory	0
metall	metal	german	noun	metal	1
methode	metodə	german	noun	method	1
minute	minutə	german	noun	minute	1
modern	modɛʁn	german	noun	modern	1
moment	momɛnt	german	noun	moment	1
musik	muzik	german	noun	music	1
nation	nat͡si̯on	german	noun	nation	1
natürlich	natyɐ̯lɪç	german	noun	natural	1
zahl	t͡sal	german	noun	number	0
objekt	ɔbˌjɛkt	german	noun	object	1
büro	byʁo	german	noun	office	1
meinung	maɪnʊŋ	german	noun	opinion	0
organisation	ɔʁɡanizat͡si̯on	german	noun	organization	1
papier	papiɐ̯	german	noun	paper	1
person	pɛʁzon	german	noun	person	1
foto	foto	german	noun	photo	1
polizei	polit͡saɪ	german	noun	police	1
politik	politik	german	noun	politics	1
bevölkerung	bəfœlkəʁʊŋ	german	noun	population	0
präsident	pʁɛzidɛnt	german	noun	president	1
problem	pʁoblɛm	german	noun	problem	1
produkt	pʁodʊkt	german	noun	product	1
programm	pʁoɡʁam	german	noun	program	1
radio	ʁadio	german	noun	radio	1
region	ʁeɡion	german	noun	region	1
religion	ʁeliɡi̯on	german	noun	religion	1
schule	ʃulə	german	noun	school	1
wissenschaft	vɪsnʃaft	german	noun	science	0
situation	zituat͡si̯on	german	noun	situation	1
system	zystem	german	noun	system	1
telefon	telefon	german	noun	telephone	1
fernsehen	fɛʁnzeən	german	noun	television	1
tourist	tuʁɪst	german	noun	tourist	1
universität	univeʁzitɛt	german	noun	university	1
vision	vizi̯on	german	noun	vision	1
über	ybɐ	german	function	about	0
nach	naχ	german	function	after	0
wieder	vidɐ	german	adverb	again	0
gegen	ɡeɡn̩	german	function	against	0
alle	alə	german	function	all	0
fast	fast	german	adverb	almost	0
allein	alaɪ̯n	german	adjective	alone	0
entlang	ɛntlaŋ	german	function	along	0
schon	ʃon	german	adverb	already	0
auch	aʊ̯x	german	adverb	also	0
obwohl	ɔpvol	german	function	although	0
immer	ɪmɐ	german	adverb	always	0
unter	ʊntɐ	german	function	among	0
und	ʊnt	german	function	and	0
ein anderer	aɪnandəʁɐ	german	function	another	0
irgendein	ɪʁɡəndaɪ̯n	german	function	any	0
um	ʊm	german	function	around	0
als	als	german	function	as	0
fragen	fʁaɡn̩	german	verb	ask	0
bei	baɪ	german	function	at	0
weg	vɛk	german	function	away	0
zurück	t͡suʁʏk	german	noun	back	0
sein	zaɪ̯n	german	verb	be	0
werden	veɐdn̩	german	verb	become	0
bett	bɛt	german	noun	bed	0
vor	foɐ̯	german	function	before	0
beginnen	bəɡɪnən	german	verb	begin	0
hinter	hɪntɐ	german	function	behind	0
glauben	ɡlaʊ̯bn̩	german	verb	believe	0
unter	ʊntɐ	german	function	below	0
zwischen	t͡svɪʃn̩	german	function	between	0
jenseits	jɛnzaɪ̯ts	german	function	beyond	0
groß	ɡʁos	german	adjective	big	0
schwarz	ʃvaʁt͡s	german	adjective	black	0
blut	blut	german	noun	blood	0
blasen	blazn̩	german	verb	blow	0
blau	blaʊ̯	german	adjective	blue	0
körper	kœʁpɐ	german	noun	body	0
knochen	knoxn̩	german	noun	bone	0
beide	baɪ̯də	german	function	both	0
brechen	bʁɛçn̩	german	verb	break	0
bringen	bʁɪŋən	german	verb	bring	0
bruder	bʁudɐ	german	noun	brother	0
braun	bʁaʊn	german	adjective	brown	0
bauen	baʊən	german	verb	build	0
brennen	bʁɛnən	german	verb	burn	0
aber	abɐ	german	function	but	0
kaufen	kaʊfən	german	verb	buy	0
von	fɔn	german	function	by	0
rufen	ʁufən	german	verb	call	0
können	kœnən	german	verb	can	0
fangen	faŋən	german	verb	catch	0
kind	kɪnt	german	noun	child	0
sauber	zaʊbɐ	german	adjective	clean	0
klar	klaɐ̯	german	adjective	clear	0
klettern	klɛtɐn	german	verb	climb	0
schließen	ʃlisən	german	verb	close	0
kalt	kalt	german	adjective	cold	0
kommen	kɔmən	german	verb	come	0
kühl	kyl	german	adjective	cool	0
zählen	tsɛlən	german	verb	count	0
bedecken	bədɛkən	german	verb	cover	0
schneiden	ʃnaɪdən	german	verb	cut	0
dunkel	dʊŋkl̩	german	adjective	dark	0
tag	tak	german	noun	day	0
tot	tot	german	adjective	dead	0
tief	tif	german	adjective	deep	0
graben	ɡʁabən	german	verb	dig	0
tun	tun	german	verb	do	0
tür	tyɐ̯	german	noun	door	0
unten	ʊntən	german	function	down	0
zeichnen	tsaɪçnən	german	verb	draw	0
traum	tʁaʊm	german	verb	dream	0
trinken	tʁɪŋkən	german	verb	drink	0
fahren	faʁən	german	verb	drive	0
fallen lassen	falənlasən	german	verb	drop	0
trocken	tʁɔkən	german	adjective	dry	0
jeder	jedɐ	german	function	each	0
früh	fʁy	german	adverb	early	0
osten	ɔstən	german	noun	east	0
essen	ɛsən	german	verb	eat	0
rand	ʁant	german	function	edge	0
ende	ʔɛndə	german	noun	end	0
gesicht	ɡəzɪçt	german	noun	face	0
fallen	falən	german	verb	fall	0
weit	vaɪt	german	adjective	far	0
schnell	ʃnɛl	german	adjective	fast	0
fett	fɛt	german	adjective	fat	0
vater	fatɐ	german	noun	father	0
angst	aŋst	german	noun	fear	0
füttern	fʏtɐn	german	verb	feed	0
fühlen	fylən	german	verb	feel	0
wenig	venɪç	german	adverb	few	0
kämpfen	kɛmpfən	german	verb	fight	0
füllen	fʏlən	german	verb	fill	0
finden	fɪndən	german	verb	find	0
erste	ʔeɐ̯stə	german	adjective	first	0
fünf	fʏnf	german	adjective	five	0
fliegen	fliɡən	german	verb	fly	0
folgen	fɔlɡən	german	verb	follow	0
essen	ɛsən	german	noun	food	0
für	fyɐ̯	german	function	for	0
vier	fiɐ̯	german	adjective	four	0
frei	fʁaɪ	german	adjective	free	0
von	fɔn	german	function	from	0
voll	fɔl	german	adjective	full	0
bekommen	bəkɔmən	german	verb	get	0
geben	ɡebən	german	verb	give	0
gehen	ɡeən	german	verb	go	0
gott	ɡɔt	german	noun	god	0
gold	ɡɔlt	german	function	gold	0
gut	ɡut	german	adjective	good	0
grün	ɡʁyn	german	adjective	green	0
wachsen	vaksən	german	verb	grow	0
hängen	haŋən	german	verb	hang	0
haben	habən	german	verb	have	0
er	ʔeɐ̯	german	function	he	0
kopf	kɔpf	german	noun	head	0
hören	høʁən	german	verb	hear	0
herz	hɛʁts	german	noun	heart	0
schwer	ʃveɐ̯	german	adjective	heavy	0
helfen	hɛlfən	german	verb	help	0
hier	hiɐ̯	german	function	here	0
hoch	hox	german	adjective	high	0
halten	haltən	german	verb	hold	0
heim	haɪm	german	noun	home	0
hoffnung	hɔfnʊŋ	german	noun	hope	0
pferd	pfeɐ̯t	german	noun	horse	0
heiß	haɪs	german	adjective	hot	0
wie	vi	german	function	how	0
jagen	jaɡən	german	verb	hunt	0
ich	ɪç	german	function	i	0
wenn	vɛn	german	function	if	0
in	ɪn	german	function	in	0
in	ɪn	german	function	into	0
es	ʔɛs	german	function	it	0
behalten	bəhaltən	german	verb	keep	0
töten	tøtən	german	verb	kill	0
freundlich	fʁɔʏntlɪç	german	adjective	kind	0
könig	kønɪç	german	noun	king	0
wissen	vɪsn̩	german	verb	know	0
land	lant	german	noun	land	0
groß	ɡʁos	german	adjective	large	0
letzte	lɛtstə	german	adjective	last	0
spät	ʃpɛt	german	adjective	late	0
lachen	laxən	german	verb	laugh	0
legen	leɡən	german	verb	lay	0
führen	fyʁən	german	verb	lead	0
lernen	lɛʁnən	german	verb	learn	0
verlassen	fɛʁlasən	german	verb	leave	0
links	lɪŋks	german	adjective	left	0
lassen	lasən	german	verb	let	0
leben	lebən	german	noun	life	0
licht	lɪçt	german	noun	light	0
wie	vi	german	function	like	0
klein	klaɪn	german	adjective	little	0
leben	lebən	german	verb	live	0
lang	laŋ	german	adjective	long	0
schauen	ʃaʊən	german	verb	look	0
liebe	libə	german	noun	love	0
niedrig	nidʁɪç	german	adjective	low	0
machen	maxən	german	verb	make	0
mann	man	german	noun	man	0
viele	filə	german	adjective	many	0
kann	kan	german	verb	may	0
mich	mɪç	german	function	me	0
treffen	tʁɛfn̩	german	verb	meet	0
könnte	kœntə	german	verb	might	0
mond	mont	german	noun	moon	0
mehr	meɐ̯	german	adverb	more	0
mutter	mʊtɐ	german	noun	mother	0
bewegen	bəveɡn̩	german	verb	move	0
viel	fil	german	adverb	much	0
müssen	mʏsn̩	german	verb	must	0
mein	maɪn	german	function	my	0
nahe	naə	german	function	near	0
neu	nɔʏ	german	adjective	new	0
nacht	naxt	german	noun	night	0
nein	naɪn	german	function	no	0
nicht	nɪçt	german	function	not	0
jetzt	jɛtst	german	function	now	0
von	fɔn	german	function	of	0
aus	aʊs	german	adjective	off	0
alt	alt	german	adjective	old	0
auf	aʊf	german	function	on	0
ein	aɪn	german	adjective	one	0
nur	nuɐ̯	german	adjective	only	0
öffnen	œfnən	german	verb	open	0
oder	odɐ	german	function	or	0
andere	andəʁə	german	adjective	other	0
unser	ʊnzɐ	german	function	our	0
aus	aʊs	german	function	out	0
über	ybɐ	german	function	over	0
eigen	aɪɡn̩	german	verb	own	0
ziehen	tsiən	german	verb	pull	0
setzen	zɛtsn̩	german	verb	put	0
rot	ʁot	german	adjective	red	0
recht	ʁɛçt	german	adjective	right	0
laufen	laʊfn̩	german	verb	run	0
sagen	zaɡn̩	german	verb	say	0
sehen	zeən	german	verb	see	0
scheinen	ʃaɪnən	german	verb	seem	0
verkaufen	fɛʁkaʊfn̩	german	verb	sell	0
senden	zɛndn̩	german	verb	send	0
setzen	zɛtsn̩	german	verb	set	0
sie	zi	german	function	she	0
zeigen	tsaɪɡn̩	german	verb	show	0
schließen	ʃlisn̩	german	verb	shut	0
singen	zɪŋən	german	verb	sing	0
sitzen	zɪtsn̩	german	verb	sit	0
schlafen	ʃlafn̩	german	verb	sleep	0
klein	klaɪn	german	adjective	small	0
so	zo	german	function	so	0
einige	aɪnɪɡə	german	function	some	0
sohn	zon	german	noun	son	0
bald	balt	german	adverb	soon	0
stehen	ʃteən	german	verb	stand	0
anfangen	anfangən	german	verb	start	0
bleiben	blaɪbn̩	german	verb	stay	0
stoppen	ʃtɔpn̩	german	verb	stop	0
sonne	zɔnə	german	noun	sun	0
nehmen	nemən	german	verb	take	0
sprechen	ʃpʁɛçən	german	verb	talk	0
sagen	zaɡn̩	german	verb	tell	0
als	als	german	function	than	0
dass	das	german	function	that	0
der	deɐ̯	german	function	the	0
sie	zi	german	function	them	0
dann	dan	german	function	then	0
dort	dɔʁt	german	function	there	0
sie	zi	german	function	they	0
ding	dɪŋ	german	noun	thing	0
denken	dɛŋkən	german	verb	think	0
dies	dis	german	function	this	0
drei	dʁaɪ	german	adjective	three	0
durch	dʊʁç	german	function	through	0
zeit	tsaɪt	german	noun	time	0
zu	tsu	german	function	to	0
heute	hɔʏtə	german	noun	today	0
zu	tsu	german	adverb	too	0
wahr	vaɐ̯	german	adjective	true	0
versuchen	fɛʁzuxən	german	verb	try	0
drehen	dʁeən	german	verb	turn	0
zwei	tsvaɪ	german	adjective	two	0
unter	ʊntɐ	german	function	under	0
verstehen	fɛʁʃteən	german	verb	understand	0
auf	aʊf	german	function	up	0
uns	ʊns	german	function	us	0
verwenden	fɛʁvɛndən	german	verb	use	0
sehr	zeɐ̯	german	adverb	very	0
gehen	ɡeən	german	verb	walk	0
wollen	vɔlən	german	verb	want	0
warm	vaʁm	german	adjective	warm	0
war	vaɐ̯	german	verb	was	0
wasser	vasɐ	german	noun	water	0
weg	vɛk	german	noun	way	0
wir	viɐ̯	german	function	we	0
gut	ɡut	german	adjective	well	0
waren	vaʁən	german	verb	were	0
was	vas	german	function	what	0
wann	van	german	function	when	0
wo	vo	german	function	where	0
welche	vɛlçə	german	function	which	0
weiß	vaɪs	german	adjective	white	0
wer	veɐ̯	german	function	who	0
warum	vaʁʊm	german	function	why	0
wille	vɪlə	german	verb	will	0
mit	mɪt	german	function	with	0
frau	fʁaʊ	german	noun	woman	0
arbeit	aʁbaɪt	german	noun	work	0
welt	vɛlt	german	noun	world	0
würde	vʏrdə	german	verb	would	0
schreiben	ʃraibn	german	verb	write	0
jahr	jaɐ̯	german	noun	year	0
ja	ja	german	function	yes	0
noch	nɔx	german	adverb	yet	0
du	du	german	function	you	0
jung	jʊŋ	german	adjective	young	0
hubschrauber	hupʃraubɐ	german	noun	helicopter	0
schokolade	ʃokoladə	german	noun	chocolate	1
violine	violinə	german	noun	violin	1
tennis	tɛnɪs	german	noun	tennis	1
mikrofon	mikrofon	german	noun	microphone	1
fotografie	fotoɡrafi	german	noun	photograph	1
telefon	telefon	german	noun	telephone	1
demokratie	demokrati	german	noun	democracy	1
philosophie	filozofi	german	noun	philosophy	1
fahrrad	farat	german	noun	bicycle	0
computer	kɔmpjutɐ	german	noun	computer	1
internet	ɪntɐnɛt	german	noun	internet	1
sandwich	zɛntwɪtʃ	german	noun	sandwich	1
hamburger	hambʊʁɡɐ	german	noun	hamburger	1
pizza	pitsa	german	noun	pizza	1
pasta	pasta	german	noun	pasta	1
whisky	vɪski	german	noun	whiskey	1
champagner	ʃãpaɲɐ	german	noun	champagne	0
wodka	vɔtka	german	noun	vodka	1
gin	dʒɪn	german	noun	gin	1
brandy	brɛndi	german	noun	brandy	1
rum	ʁʊm	german	noun	rum	1
tequila	tekila	german	noun	tequila	1
sake	sake	german	noun	sake	1
kimono	kimono	german	noun	kimono	1
judo	dʒudo	german	noun	judo	1
karate	karate	german	noun	karate	1
aikido	ai̯kido	german	noun	aikido	1
sumo	sumo	german	noun	sumo	1
tempura	tempura	german	noun	tempura	1
wasabi	vasabi	german	noun	wasabi	1
sashimi	zaʃimi	german	noun	sashimi	1
miso	mizo	german	noun	miso	1
taifun	taifun	german	noun	typhoon	1
kamikaze	kamikatse	german	noun	kamikaze	1
tsunami	tsunami	german	noun	tsunami	1
karaoke	kaʁaoke	german	noun	karaoke	1
emoji	emoji	german	noun	emoji	1
sudoku	sudoku	german	noun	sudoku	1
tycoon	taikun	german	noun	tycoon	1
shogun	ʃoɡʊn	german	noun	shogun	1
rikscha	ʁɪkʃa	german	noun	rickshaw	1
ginkgo	ɡɪŋko	german	noun	ginkgo	1
shiatsu	ʃiatsu	german	noun	shiatsu	1
kabuki	kabuki	german	noun	kabuki	1
kendo	kɛndo	german	noun	kendo	1
bushido	buʃido	german	noun	bushido	1
zen	tsɛn	german	noun	zen	1
wok	vɔk	german	noun	wok	1
yin yang	jinjaŋ	german	noun	yin_yang	1
gong	ɡɔŋ	german	noun	gong	1
tango	taŋɡo	german	noun	tango	1
flamenco	flamɛnko	german	noun	flamenco	1
samba	zamba	german	noun	samba	1
bossa nova	bɔsanova	german	noun	bossa_nova	1
salsa	zalza	german	noun	salsa	1
rumba	ʁumba	german	noun	rumba	1
mambo	mambo	german	noun	mambo	1
cha-cha	tʃatʃa	german	noun	cha_cha	1
conga	kɔŋɡa	german	noun	conga	1
merengue	merɛŋɡe	german	noun	merengue	1
reggae	ʁɛɡe	german	noun	reggae	1
ska	ska	german	noun	ska	1
calypso	kalɪpso	german	noun	calypso	1
mariachi	maʁiatʃi	german	noun	mariachi	1
fandango	fandango	german	noun	fandango	1
bolero	boleʁo	german	noun	bolero	1
habanera	abanɛʁa	german	noun	habanera	1
tarantella	tarantɛla	german	noun	tarantella	1
polka	pɔlka	german	noun	polka	1
walzer	valtsɐ	german	noun	waltz	0
mazurka	mazuʁka	german	noun	mazurka	1
folk	fɔlk	german	noun	folk	0
jazz	dʒɛz	german	noun	jazz	1
blues	blus	german	noun	blues	1
gospel	ɡɔspɛl	german	noun	gospel	1
soul	zoʊl	german	noun	soul	1
funk	faŋk	german	noun	funk	1
disco	dɪsko	german	noun	disco	1
techno	tɛkno	german	noun	techno	1
house	haʊs	german	noun	house	0
hip-hop	hɪphɔp	german	noun	hip_hop	1
rap	ʁap	german	noun	rap	1
grunge	ɡʁʊndʒ	german	noun	grunge	1
punk	paŋk	german	noun	punk	1
rock	ʁɔk	german	noun	rock	1
pop	pɔp	german	noun	pop	1
country	kʊntʁi	german	noun	country	1
bluegrass	bluɡʁas	german	noun	bluegrass	1
reggaeton	ʁɛɡɛton	german	noun	reggaeton	1
bachata	batʃata	german	noun	bachata	1
kizomba	kɪzomba	german	noun	kizomba	1
zouk	zuk	german	noun	zouk	1
cumbia	kumbia	german	noun	cumbia	1
vallenato	balenato	german	noun	vallenato	1
fado	fado	german	noun	fado	1
sevillana	seviʎana	german	noun	sevillana	1
sardana	saʁdana	german	noun	sardana	1
jota	xota	german	noun	jota	1
muñeira	muɲeɾa	german	noun	muñeira	1
aurresku	aurresku	german	noun	aurresku	1
cancan	kãkã	german	noun	cancan	1
kabarett	kabaʁɛt	german	noun	cabaret	1
vaudeville	vodəvil	german	noun	vaudeville	1
burleske	bʊʁlɛskə	german	noun	burlesque	1
zirkus	tsɪʁkʊs	german	noun	circus	1
rodeo	ʁodeo	german	noun	rodeo	1
karneval	kaʁneval	german	noun	carnival	1
maskerade	maskəʁadə	german	noun	masquerade	1
gala	ɡala	german	noun	gala	1
premiere	pʁemiɐ	german	noun	premiere	1
zugabe	tsuɡabə	german	noun	encore	1
ovation	ovatsion	german	noun	ovation	1
maestro	maestro	german	noun	maestro	1
virtuose	vɪʁtuozə	german	noun	virtuoso	1
crescendo	kʁeʃɛndo	german	noun	crescendo	1
diminuendo	diminʊɛndo	german	noun	diminuendo	1
fortissimo	fɔʁtɪsimo	german	noun	fortissimo	1
pianissimo	pjanɪsimo	german	noun	pianissimo	1
allegro	aleɡʁo	german	noun	allegro	1
andante	andante	german	noun	andante	1
adagio	adadʒio	german	noun	adagio	1
largo	laʁɡo	german	noun	largo	1
presto	pʁesto	german	noun	presto	1
sopran	zopʁan	german	noun	soprano	1
alt	alt	german	noun	alto	1
tenor	tenoʁ	german	noun	tenor	1
bass	bas	german	noun	bass	1
bariton	baʁiton	german	noun	baritone	1
falsett	falcet	german	noun	falsetto	1
vibrato	vibʁato	german	noun	vibrato	1
tremolo	tʁemolo	german	noun	tremolo	1
pizzicato	pitsikato	german	noun	pizzicato	1
staccato	stakato	german	noun	staccato	1
legato	leɡato	german	noun	legato	1
glissando	ɡlɪsando	german	noun	glissando	1
arpeggio	aʁpedʒo	german	noun	arpeggio	1
kadenz	kadɛnts	german	noun	cadenza	1
finale	finale	german	noun	finale	1
ouvertüre	uvɛʁtyʁə	german	noun	overture	1
präludium	pʁɛludiʊm	german	noun	prelude	1
interludium	ɪntɛʁludiʊm	german	noun	interlude	1
koda	koda	german	noun	coda	1
motiv	motiv	german	noun	motif	1
thema	tema	german	noun	theme	1
variation	vaʁiatsion	german	noun	variation	1
improvisation	ɪmpʁovisatsion	german	noun	improvisation	1
komposition	kompozitsion	german	noun	composition	1
arrangement	aʁandʒmã	german	noun	arrangement	1
orchestrierung	ɔʁkɛstʁiʁʊŋ	german	noun	orchestration	1
dirigent	diʁiɡɛnt	german	noun	conductor	1
solist	zolɪst	german	noun	soloist	1
quartett	kvaʁtɛt	german	noun	quartet	1
quintett	kvinˌtɛt	german	noun	quintet	1
sextett	zɛkstɛt	german	noun	sextet	1
septett	zɛptɛt	german	noun	septet	1
oktett	ɔktɛt	german	noun	octet	1
symphonie	zʏmfoni	german	noun	symphony	1
konzert	kɔntsɛʁt	german	noun	concerto	1
sonate	zonatə	german	noun	sonata	1
suite	zvitə	german	noun	suite	1
rondo	ʁɔndo	german	noun	rondo	1
fuge	fuɡə	german	noun	fugue	1
kanon	kanɔn	german	noun	canon	1
arie	aʁi̯ə	german	noun	aria	1
rezitativ	ʁetsitativ	german	noun	recitative	1
duett	duɛt	german	noun	duet	1
trio	tʁio	german	noun	trio	1
chor	koɐ̯	german	noun	chorus	0
chor	koɐ̯	german	noun	choir	0
kapelle	kapɛlə	german	noun	cappella	1
requiem	ʁekviɛm	german	noun	requiem	1
oratorium	oʁatoʁiʊm	german	noun	oratorio	1
kantate	kantatə	german	noun	cantata	1
messe	mɛsə	german	noun	mass	0
hymne	hʏmnə	german	noun	hymn	0
psalm	psalm	german	noun	psalm	1
spiritual	ʃpɪʁitual	german	noun	spiritual	1
madrigal	madʁiɡal	german	noun	madrigal	1
motette	motɛtə	german	noun	motet	1
chanson	ʃãsɔ̃	german	noun	chanson	0
lied	lit	german	noun	lied	0
ballade	baladə	german	noun	ballad	1
weihnachtslied	vaɪ̯naxtslit	german	noun	carol	0
serenade	zeʁenadə	german	noun	serenade	1
nocturno	nɔktuʁno	german	noun	nocturne	1
etüde	etydə	german	noun	étude	1
scherzo	ʃɛʁtso	german	noun	scherzo	1
capriccio	kapʁitʃo	german	noun	capriccio	1
fantasie	fantazi	german	noun	fantasia	1
rhapsodie	ʁapsodi	german	noun	rhapsody	1
toccata	tokata	german	noun	toccata	1
passacaglia	pasakaɡli̯a	german	noun	passacaglia	1
chaconne	ʃakɔnə	german	noun	chaconne	1
pavane	pavanə	german	noun	pavane	1
sarabande	zaʁabãndə	german	noun	sarabande	1
gigue	ʒiɡə	german	noun	gigue	1
menuett	mɛnyʊɛt	german	noun	minuet	1
gavotte	ɡavɔt	german	noun	gavotte	1
bourrée	buʁe	german	noun	bourree	1
allemande	aləmãdə	german	noun	allemande	1
courante	kuʁãtə	german	noun	courante	1
tarantel	taʁãtɛl	german	noun	tarantula	1
pinguin	pɪŋɡuin	german	noun	penguin	1
koala	koala	german	noun	koala	1
panda	panda	german	noun	panda	1
lama	lama	german	noun	llama	1
alpaka	alpaka	german	noun	alpaca	1
vikunja	fikunja	german	noun	vicuña	1
chinchilla	tʃɪntʃɪla	german	noun	chinchilla	1
capybara	kapibaʁa	german	noun	capybara	1
leguan	leɡuan	german	noun	iguana	1
anakonda	anakonda	german	noun	anaconda	1
kobra	kobʁa	german	noun	cobra	1
piranha	piʁaɲa	german	noun	piranha	1
barrakuda	baʁakuda	german	noun	barracuda	1
hai	haɪ̯	german	noun	shark	0
wal	val	german	noun	whale	0
delfin	dɛlfin	german	noun	dolphin	1
oktopus	ɔktopʊs	german	noun	octopus	1
qualle	kvalə	german	noun	jellyfish	0
